Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
CG-12925,Marc Crier,Consumer,United States,Seattle,Washington,98103,West
DV-13450,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West
CM-13060,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West
AS-10645,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East
HE-15205,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East
CG-12926,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East
DV-13451,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East
CM-13061,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central
AS-10646,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central
HE-15206,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central
CG-12927,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central
DV-13452,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West
CM-13062,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West
AS-10647,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West
HE-15207,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West
CG-12928,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West
DV-13453,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West
CM-13063,Ed Braxton,Corporate,United States,San Diego,California,92105,West
AS-10648,Jane Waco,Corporate,United States,Lakewood,Ohio,44107,East
HE-15208,Ken Black,Corporate,United States,Houston,Texas,77095,Central
CG-12929,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East
DV-13454,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East
CM-13064,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East
AS-10649,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East
HE-15209,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CG-12930,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East
DV-13455,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CM-13065,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East
AS-10650,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East
HE-15210,Rick Duston,Consumer,United States,Richmond,Indiana,47374,Central
CG-12931,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central
DV-13456,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central
CM-13066,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central
AS-10651,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central
HE-15211,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
CG-12932,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
DV-13457,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
CM-13067,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
AS-10652,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
HE-15212,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
CG-12933,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
DV-13458,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
CM-13068,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
AS-10653,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West
HE-15213,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West
CG-12934,Corey Catlett,Corporate,United States,Philadelphia,Pennsylvania,19134,East
DV-13459,Kelly Andreada,Consumer,United States,Ontario,California,91761,West
CM-13069,Tamara Chand,Corporate,United States,Seattle,Washington,98105,West
AS-10654,Deborah Brumfield,Home Office,United States,Brentwood,California,94513,West
HE-15214,Deborah Brumfield,Home Office,United States,Brentwood,California,94513,West
CG-12935,Toby Ritter,Consumer,United States,San Francisco,California,94122,West
DV-13460,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East
CM-13070,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East
AS-10655,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East
HE-15215,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West
CG-12936,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West
DV-13461,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West
CM-13071,Clytie Kelty,Consumer,United States,Los Angeles,California,90008,West
AS-10656,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central
HE-15216,Irene Maddox,Consumer,United States,New York City,New York,10009,East
CG-12937,Irene Maddox,Consumer,United States,New York City,New York,10009,East
DV-13462,Irene Maddox,Consumer,United States,New York City,New York,10009,East
CM-13072,Irene Maddox,Consumer,United States,New York City,New York,10009,East
AS-10657,Irene Maddox,Consumer,United States,New York City,New York,10009,East
HE-15217,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730,West
CG-12938,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East
DV-13463,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East
CM-13073,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central
AS-10658,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401,West
HE-15218,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South
CG-12939,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South
DV-13464,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South
CM-13074,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South
AS-10659,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West
HE-15219,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West
CG-12940,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West
DV-13465,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West
CM-13075,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West
AS-10660,Brian Moss,Corporate,United States,New York City,New York,10009,East
HE-15220,Brian Moss,Corporate,United States,New York City,New York,10009,East
CG-12941,Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437,South
DV-13466,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central
CM-13076,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
AS-10661,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
HE-15221,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
CG-12942,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
DV-13467,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
CM-13077,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
AS-10662,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
HE-15222,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
CG-12943,Sandra Glassco,Consumer,United States,Redlands,California,92374,West
DV-13468,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East
CM-13078,Scot Wooten,Consumer,United States,Stockton,California,95207,West
AS-10663,Rob Williams,Corporate,United States,Seattle,Washington,98105,West
HE-15223,Rob Williams,Corporate,United States,Seattle,Washington,98105,West
CG-12944,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South
DV-13469,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West
CM-13079,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central
AS-10664,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central
HE-15224,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East
CG-12945,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East
DV-13470,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143,East
CM-13080,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East
AS-10665,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East
HE-15225,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East
CG-12946,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East
DV-13471,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East
CM-13081,Dan Lawera,Consumer,United States,New York City,New York,10011,East
AS-10666,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East
HE-15226,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CG-12947,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East
DV-13472,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central
CM-13082,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central
AS-10667,Christy Brittain,Consumer,United States,New York City,New York,10009,East
HE-15227,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East
CG-12948,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East
DV-13473,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East
CM-13083,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East
AS-10668,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East
HE-15228,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CG-12949,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East
DV-13474,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East
CM-13084,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East
AS-10669,William Brown,Consumer,United States,Concord,California,94521,West
HE-15229,Denny Ordway,Consumer,United States,New York City,New York,10035,East
CG-12950,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central
DV-13475,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central
CM-13085,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East
AS-10670,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East
HE-15230,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central
CG-12951,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West
DV-13476,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central
CM-13086,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central
AS-10671,Neil Knudson,Home Office,United States,Deltona,Florida,32725,South
HE-15231,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central
CG-12952,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,45231,East
DV-13477,Dianna Wilson,Home Office,United States,Oakland,California,94601,West
CM-13087,Karen Ferguson,Home Office,United States,Manteca,California,95336,West
AS-10672,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central
HE-15232,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central
CG-12953,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central
DV-13478,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central
CM-13088,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central
AS-10673,John Huston,Consumer,United States,Kent,Ohio,44240,East
HE-15233,John Huston,Consumer,United States,Kent,Ohio,44240,East
CG-12954,John Huston,Consumer,United States,Kent,Ohio,44240,East
DV-13479,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central
CM-13089,Ivan Liston,Consumer,United States,San Francisco,California,94122,West
AS-10674,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central
HE-15234,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central
CG-12955,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West
DV-13480,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West
CM-13090,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West
AS-10675,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West
HE-15235,Caroline Jumper,Consumer,United States,New York City,New York,10009,East
CG-12956,Caroline Jumper,Consumer,United States,New York City,New York,10009,East
DV-13481,Caroline Jumper,Consumer,United States,New York City,New York,10009,East
CM-13091,Caroline Jumper,Consumer,United States,New York City,New York,10009,East
AS-10676,Caroline Jumper,Consumer,United States,New York City,New York,10009,East
HE-15236,Caroline Jumper,Consumer,United States,New York City,New York,10009,East
CG-12957,Heather Kirkland,Corporate,United States,Salinas,California,93905,West
DV-13482,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South
CM-13092,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central
AS-10677,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central
HE-15237,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central
CG-12958,Alan Shonely,Consumer,United States,Los Angeles,California,90049,West
DV-13483,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West
CM-13093,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West
AS-10678,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West
HE-15238,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West
CG-12959,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West
DV-13484,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,37918,South
CM-13094,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South
AS-10679,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East
HE-15239,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East
CG-12960,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South
DV-13485,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South
CM-13095,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West
AS-10680,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West
HE-15240,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East
CG-12961,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South
DV-13486,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central
CM-13096,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central
AS-10681,Roger Barcio,Home Office,United States,New York City,New York,10009,East
HE-15241,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East
CG-12962,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East
DV-13487,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central
CM-13097,Scott Williamson,Consumer,United States,New York City,New York,10035,East
AS-10682,Neola Schneider,Consumer,United States,San Jose,California,95123,West
HE-15242,Neola Schneider,Consumer,United States,San Jose,California,95123,West
CG-12963,Neola Schneider,Consumer,United States,San Jose,California,95123,West
DV-13488,Neola Schneider,Consumer,United States,San Jose,California,95123,West
CM-13098,Dorothy Badders,Corporate,United States,Jacksonville,Florida,32216,South
AS-10683,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West
HE-15243,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West
CG-12964,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West
DV-13489,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East
